Gene names,ratio,P
NEK6,1.01368004,0.829691788
NCOA5,1.012761924,0.863298584
MOV10,1.162955815,0.039685101
METTL14,1.019763072,0.846358994
ARHGEF10L,0.885311947,0.234192818
GBA2,1.049072835,0.748226856
CWC22,0.956397061,0.185427191
ANKH,0.967545299,0.272429775
VAT1L,0.930307943,0.225131974
KIAA1551,0.996910705,0.857941588
GPN1,0.977867928,0.727940079
SDF2L1,1.111402101,0.248150555
XAB2,0.966297992,0.483787178
PREB,1.016133619,0.74282242
SRA1,0.933875444,0.205008546
ATP13A1,1.058869215,0.32875058
GOPC,1.023120882,0.684655471
MRPL47,1.013870938,0.862424959
CHMP1A,0.980599483,0.688926113
TM9SF3,0.994128409,0.755286799
APMAP,0.902252379,0.071000303
ARFGAP3,1.03517149,0.189655358
HMG20A,1.024544104,0.810437063
RAB18,1.057098234,0.299246518
SSU72,1.035255232,0.801472077
MRPS30,0.872508156,0.01328996
DYNLRB1;DYNLRB2,1.057365912,0.483751572
EMC7,1.01482614,0.87312935
MID1IP1,1.025372603,0.830289495
ENY2,0.913944153,0.103171573
GPCPD1,0.972960241,0.465210766
EXOSC4,1.011079614,0.903291448
NOP10,1.158856883,0.05908937
CHST11,0.987001236,0.99465262
OSGEP,1.00252705,0.823732506
DMAP1,0.959023163,0.052185456
BRD7,1.005779949,0.890876251
DCP1A,1.081857316,0.120866309
ACOT13,1.099128184,0.13025001
MED4,0.860157418,0.002329631
TIMMDC1,1.157808854,0.324724237
RIC8A,1.023260217,0.710316797
GPR108,0.953104447,0.194805268
SLAMF7,1.20407589,0.012800868
LUC7L,0.969964615,0.164700299
TMEM9B;TMEM9,1.093413628,0.0547684
MRPL40,0.983710029,0.154312391
TIGAR,0.947045287,0.057569837
RTN4,0.94192325,0.015556264
HINT3,1.072614435,0.159420563
RPRD1B,1.165902192,0.000874522
XPNPEP3,0.935437022,0.150864826
PFDN4,1.013969725,0.904829187
NIT2,1.08183861,0.006661883
GPR84,1.024918985,0.832095897
EXOSC5,0.994496556,0.609545196
EXOSC3,1.462963116,0.045702664
KIF13B,0.994515691,0.451625745
XPNPEP1,1.002131138,0.837991194
GPHN,0.987234252,0.239574249
UTP3,1.040715521,0.430688887
STARD7,0.916808785,0.645612992
BIRC6,0.932569205,0.098608405
PDLIM7,0.989404496,0.781960094
ACSS2,0.941857699,0.097468177
DIABLO,1.007212345,0.89268045
DDX21,0.973471988,0.317783819
SAR1A,1.068605512,0.239090674
POLE4,0.909869387,0.046405574
NANS,1.099973283,0.159373088
EIF2B3,0.984267326,0.528983275
SLC17A5,0.956966737,0.594031828
FBXO6,1.548454092,0.012677506
PICK1,0.86582576,0.024137786
CTPS2,0.950559421,0.406666511
POLE3,0.931438138,0.11877155
CHRAC1,1.067655134,0.165922662
SDR39U1,0.922934777,0.291921126
AAAS,0.957654935,0.556730514
ABCB10,1.031057905,0.380049593
BAZ1A,1.154153248,0.003482249
STRN4,1.008180506,0.98835183
AASDHPPT,1.062248267,0.191748439
CMC2,1.035443017,0.511539498
UBQLN4,0.960306999,0.037855955
CDC42SE1,0.939206349,0.040305684
HEBP1,1.130842243,0.16724648
APOBEC3C,1.064385357,0.69628252
VPS45,1.081199097,0.259732134
MRPL17,1.115307399,0.020325471
PHPT1,0.95783539,0.735681346
SERINC1,1.008183171,0.924881848
INIP,0.947473907,0.314159599
ARHGAP35,1.004951643,0.872972301
FAM114A2,1.04856357,0.131713857
AGPAT3,0.946959459,0.07948063
GLRX2,1.118512266,0.393190379
TOMM22,0.897482253,0.027426391
LANCL2,0.966666848,0.3053799
HOMER3,1.000236121,0.678967991
FARSB,0.998258662,0.61857253
IARS2,1.038479694,0.374123464
FAM207A,0.90715674,0.149932093
KLC4,1.061952302,0.29615493
TREX1,1.156862935,0.169225705
BMP2K,0.990690127,0.499984345
ATG3,1.014876491,0.679342581
PDS5B,0.969975526,0.158498206
SMC4,0.983160812,0.420102842
MAN2C1,0.97425733,0.180136179
ECHDC1,0.977160279,0.575067041
RBM12,0.996527325,0.129991677
TBC1D22B,1.132525267,0.077825863
MDN1,0.873980324,0.042116849
LYRM2,1.148584587,0.349856951
PDRG1,1.039797203,0.379483345
ABHD10,0.991539695,0.654191549
TCP11L1,0.973587915,0.32871847
C19orf66,1.293372505,0.001409422
DDX28,0.965558743,0.200818439
BLOC1S4,0.982893705,0.840395439
LIN7C;LIN7A,1.008736289,0.990370017
AGPAT5,0.972758423,0.283707053
TXLNG,0.975519122,0.872706199
SPATS2L,1.589488781,0.001050948
ABCF3,0.96574891,0.066036573
FAM49B,1.043752165,0.655613987
AP5S1,1.058006684,0.320564468
FAM105A,0.960659075,0.366820946
DDX19A,1.016703426,0.704997232
TDP1,1.041764873,0.382409848
TBC1D23,0.96059788,0.510803521
MRGBP,1.01785707,0.8405215
EXOC1,0.994714277,0.697990138
INTS9,1.004525225,0.960351954
UQCC1,0.983465143,0.702216746
TMEM184C,0.895501127,0.008564771
PARVA,0.949168012,0.107404635
PANK4,0.983614781,0.338159988
TBC1D13,1.010902715,0.943506326
DNAJC11,1.013693496,0.903684276
INTS7,0.8691816,0.369472465
TMLHE,1.031304459,0.403347456
ATAD3A,1.002686073,0.867306035
ARL8B,1.167052985,0.033298674
DNAJC17,0.968135831,0.427932486
ASUN,1.026741568,0.600761413
DDX18,0.967623217,0.411003525
KLHL11,0.942171303,0.262933016
INTS10,1.00230794,0.88088313
PNPO,1.160666245,0.109299439
MTPAP,0.969891726,0.041202363
NLE1,0.988484317,0.59251497
NECAP2,0.995507906,0.149743331
POLR3B,1.001845085,0.913272779
RBM28,1.000899185,0.265876655
ANO10,1.014328728,0.876353818
RBM22,1.064810325,0.078466633
BSDC1,1.017870188,0.878297497
ATP5SL,0.911338606,0.990966688
WDR70,1.082213024,0.25016705
ARGLU1,0.989925571,0.595787217
SLTM,0.975437865,0.567415296
PAG1,0.889727632,0.236207106
PIH1D1,0.986192262,0.501458581
PAK1IP1,0.96103522,0.1361333
HIF1AN,0.952308532,0.105059477
OXSM,1.149940593,0.045404601
GID8,1.016667025,0.865747089
C1orf123,1.031865485,0.413145716
BABAM1,0.973459951,0.09253858
THG1L,0.984537451,0.197054311
C4orf27,0.896571685,0.53268731
IRAK4,1.036017614,0.137559667
UCKL1,0.884982343,0.085943692
TMEM160,0.999710846,0.973434456
TRNAU1AP,0.779555391,0.618280269
COMMD8,0.974838118,0.030177617
MRPL16,1.002614305,0.885462129
NHP2,1.048973222,0.590757834
OCIAD1,0.996964259,0.479291431
ADPRHL2,1.113259297,0.05809271
5-Mar,1.064162119,0.111019649
HYPK,0.973046429,0.395120462
LYAR,0.977245458,0.500587062
IMPAD1,0.948358879,0.097160048
CMTM6,0.891703595,0.029368317
MIOS,0.987454214,0.500158823
MTMR10,0.917220369,0.081545778
CWC25,1.083210906,0.097854749
TEX10,0.97672462,0.284656818
THUMPD1,0.992221133,0.825198419
TOR4A,0.946629008,0.174306637
TRMT1,1.016426739,0.828869581
PGPEP1,0.974949032,0.543975118
FBXL12,0.847208908,0.366632328
GDAP2,0.899623092,0.001894946
BRE,0.934121667,0.011790814
QPCTL,0.975061802,0.660879077
CDKN2AIP,1.02268741,0.615351151
DNAJB12,1.112611289,0.119019662
ALKBH4,1.094109093,0.240633266
NSMCE4A,1.010825258,0.94217528
GAR1,1.033547985,0.690823389
PPP4R2,1.010885058,0.945725804
DPP3,0.986665718,0.064919901
DDX56,0.976353333,0.170718846
B3GNT2,1.061110071,0.554267626
SPHK1,1.062115022,0.315963985
TERF2IP,0.976490495,0.058747863
BCLAF1,1.078448835,0.560737992
UTP6,1.141170973,0.377292999
COA4,0.861336637,0.602758877
TAB2,1.086067708,0.476253505
MRPL39,0.99252646,0.618390885
ZAK,0.922857446,0.440861568
TMOD3,1.013777159,0.832969677
UGGT1,0.991575421,0.471114972
CDK12,1.016300948,0.880868023
TECR,0.928554769,0.161833905
ERAP1,1.05900845,0.205543363
UBAP1,1.028929369,0.790460593
ACTR10,0.949858669,0.337237651
CISD1,1.059080955,0.104214687
GGA3,1.100007428,0.318665235
PODXL2,0.946082817,0.634891566
C9orf78,1.065031339,0.621255713
FAM120A,1.008724337,0.980435401
TREM2,1.051726536,0.705973635
SMARCAL1,0.690753084,0.024611412
SPG21,1.010302159,0.95015701
UBP1,1.032407163,0.730219963
COQ3,0.983559189,0.591601524
MTCH1,1.088324905,0.053659785
NUDT4,1.046011733,0.463678043
HSPBP1,0.93875461,0.08181223
MAT2B,1.058551969,0.383558893
MYOF,1.03023182,0.648995374
GLTSCR2,1.006744104,0.874958072
NCKIPSD,0.988097844,0.624734337
OGFR,1.221347835,0.155642496
CHMP5,1.369634947,0.021078232
COMMD9,0.999805528,0.946332961
CWC15,1.027809791,0.763632526
MRPL15,1.062926651,0.271653293
THYN1,1.042462436,0.617870741
NDUFAF4,0.943306914,0.313747514
HACD3,0.953608664,0.02475195
CCDC167,0.971578703,0.417772863
EMC3,1.151556905,0.185344191
NDUFA13,0.916314703,0.332559548
PDP1,1.201448625,0.090032764
KCMF1,1.437284308,0.067607774
RAI14,0.880638161,0.282840945
VAPA,1.007122709,0.973763043
H2AFY2,0.93955651,0.112194084
C6orf203,1.248806554,0.014655428
TOMM7,1.024805445,0.7528921
SLAMF8,0.793238683,0.032261631
HMG20B,0.985752791,0.83013922
GMIP,1.060427521,0.090698179
ABRACL,1.670865266,0.006430617
CALCOCO1,1.112491234,0.246346354
POGK,1.003579229,0.82396308
VPS18,0.969674229,0.004776157
RCC2,0.981361191,0.518771264
DIP2B,0.983056309,0.507761641
SLAIN2,0.923938557,0.133713449
BCCIP,0.889243515,0.005396823
CTTNBP2NL,0.996922976,0.802711007
CHD7,0.960837593,0.497082815
HEATR5B,0.998410996,0.919606999
ZNFX1,1.208556317,0.00064641
RRBP1,1.228575511,0.043506433
CPSF2,1.005212726,0.981354903
RBM27,0.938361486,0.068399885
FRMD4A;FRMD4B,1.008156261,0.975976516
ANKFY1,1.143699052,0.011410638
DPM3,0.974916796,0.628222396
ATXN10,0.998036535,0.708933848
MBD2,0.948838681,0.06870765
NCDN,0.849604785,0.346139651
TFIP11,0.969898688,0.015490671
NFKBIL1;MYH16,0.971512887,0.797741709
EPS15L1,0.998312843,0.682745208
ORC3,0.924529559,0.220781282
SAE1,0.995096866,0.390904595
COPG2,0.98073743,0.323464978
RNF7,1.037045948,0.731141496
MRC2,0.972837914,0.552581095
COMMD3,1.021410504,0.814751622
GNG12,0.968529271,0.527028872
HECA,1.056843494,0.082030477
MTRR,0.996993082,0.793139028
HDAC6,0.974016119,0.203903934
METTL1,1.024674268,0.837424379
GRHPR,0.997154744,0.680400068
CTSZ,1.102232758,0.110496829
RPS6KB2,1.012903244,0.722983532
DNAJB11,1.175115738,0.000724806
RNF14,1.119133107,0.323264177
UBA2,0.982252444,0.532899922
NXF1,1.000214077,0.387913343
SEL1L,0.98512812,0.861740209
B4GALT7,1.012177917,0.940017932
PEF1,1.052922531,0.064469723
BIN2,1.047731731,0.14047218
ZMYM2,0.924735904,0.059049683
SLC25A10,1.095492589,0.396405169
CLIP2,0.974167238,0.236322688
UQCR10,0.806084003,0.032778603
MTFP1,0.96012366,0.153591805
MALT1,1.097390088,0.283546244
CFDP1,1.00381406,0.886599507
DAXX,1.044892215,0.301612616
FTSJ1,0.982425466,0.389080063
VTI1B,0.993438843,0.852212454
STK39,1.030474402,0.462424259
LRWD1,0.984490328,0.720564862
C19orf25,0.957456839,0.298759929
DKFZp566H1924;NPTN,1.006817238,0.990371195
NIPSNAP3A,0.964511326,0.501708965
CGGBP1,0.867040871,0.340337803
GIMAP2,1.183872536,0.016355298
ABCF2,0.974076808,0.106842166
TES,1.001518703,0.767441759
WARS2,1.037415743,0.169623919
SEC63,1.00727417,0.904816289
ZC3H7B,0.943093528,0.053865614
TCF20,1.058731968,0.467673585
HMGXB4,0.967987035,0.603765645
ARMCX3,1.066182766,0.035819109
SWAP70,1.000397287,0.536288478
SUN2,0.983009745,0.786332667
LAMTOR3,1.095143161,0.559046741
NDOR1,0.984781329,0.761940329
AFF4,0.958687153,0.7605593
SRP68,1.07475754,0.044181228
CHORDC1,1.017738163,0.740968801
9-Sep,0.999932215,0.892118238
UBQLN2,1.063110083,0.489543318
PCYOX1,0.910114334,0.017754054
DPP7,0.93525595,0.056748089
CYB5R1,1.042018821,0.386439976
ZNHIT2,0.912763262,0.549439202
PFDN2,0.947208484,0.023083777
GPN3,0.959205236,0.096574328
EMR2;ADGRE2,0.986815164,0.73181477
NRBP1,0.960354199,0.344842799
ENOPH1,0.928118222,0.529364584
EVL,1.089497485,0.230500518
NDUFA12,1.038702661,0.423671889
ATP6V1H,1.045561752,0.015544465
TRMT112,1.192991417,0.101875914
CYTH4,1.30674219,0.09847965
XPO7,0.939941528,0.059969635
CD84,0.863004972,0.840652269
LCMT1,1.019051348,0.84248268
VPS51,0.995125403,0.660376759
BAZ2B,0.94125565,0.809820734
BAZ1B,0.888732417,0.150284806
ATPIF1,1.070152184,0.220706216
HERC5,1.670032528,0.118296569
AK3,1.108936585,0.076892798
LNPEP,1.018937421,0.840289126
MBD1,0.957834686,0.165251049
CNOT7,0.944118543,0.189547288
PLXNA1,0.95287294,0.300319978
MSRA,0.992500595,0.827414233
NAGK,1.191643245,0.022828413
HACL1,1.059137928,0.403855333
TRMT6,0.96772289,0.057483183
RASAL2,1.003993243,0.846819697
TSR3,0.987896451,0.997061349
SLC25A13,1.016353064,0.801695896
DBNL,1.077505179,0.033812685
DDX41,0.980862579,0.384109447
DCTN4,0.994303062,0.828858189
CDC23,0.916189051,0.129445059
ANAPC7,0.954048561,0.207353686
ANAPC4,1.015274551,0.800627276
ANAPC2,0.886411228,0.021731998
GGA2,0.979313528,0.686769594
GGA1,1.070296718,0.415839915
STOML2,1.056854538,0.27535417
VPS28,0.944405403,0.020749247
LSM7,1.099592957,0.060338149
DBR1,0.961600477,0.669716955
FAM208A,0.973964453,0.055110499
FBXO9,0.892635975,0.295756048
AKAP11,1.009236262,0.967163249
MRTO4,0.946769461,0.195471161
ADAM30,1.067182362,0.432781161
CPSF3,0.962286074,0.245023968
APPL1,1.062605725,0.19028921
GPATCH8,1.046217146,0.742736654
PARP4,1.330235912,8.92207E-05
NXT1,1.054777033,0.028017032
RCOR1,0.936959362,0.310228868
PCTP,0.975417283,0.545319927
GTF3C4,0.948117353,0.727735659
ADAMTS7,1.073103096,0.602522961
ACAD8,1.017013447,0.842771204
AGO2,0.971467202,0.119353106
VAV3,1.016939617,0.7750769
NUP50,1.099114515,0.008523528
CDV3,1.013644053,0.910752808
CNOT11,1.03735181,0.639100917
INTS6,0.909954295,0.00592699
BAG5,0.95570477,0.094876726
RAB21,0.982666996,0.657119292
RAB22A,0.997349712,0.436983198
MKLN1,0.99995273,0.756594644
RAB23,1.049020215,0.254662823
MCTS1,1.054340379,0.265793192
ACSL5,1.125457567,0.045031284
PALD1,0.993887848,0.794699438
CCPG1,1.205028678,0.003352433
MKL2,0.997372884,0.882280489
NWD2,0.942018802,0.033579775
ZBTB21,0.959914432,0.116077465
ZMIZ1,0.89933677,0.060838152
ISY1,1.121828797,0.525141063
PPM1H,0.97023925,0.341616572
PAIP2B,0.961670082,0.669078984
CORO1C,1.136987155,0.043444217
ABT1,1.060177051,0.35119363
NOB1,0.958674613,0.12320446
MAFF,0.967085134,0.29811722
PYCARD,1.036218252,0.218029934
TMCO1,1.071888344,0.32207715
ANAPC10,1.076101927,0.247641052
EPDR1,1.100590688,0.137940345
NFU1,0.98687117,0.232873645
PRPF19,1.058875529,0.081720735
USP18;USP41,3.218470093,2.41997E-05
UBQLN1,1.047757051,0.285948764
NENF,1.034688875,0.714760384
NOL7,0.921435978,0.033707833
SYNRG,0.963173461,0.220627314
VPS4A,1.09667115,0.180330507
G3BP2,0.995991216,0.860631035
ARHGAP26,1.123251261,0.011409127
STUB1,0.959147533,0.308098095
PACSIN2,1.043528545,0.529466845
SNX6,1.205053764,0.030488508
DUSP12,0.940943048,0.184439214
ANGEL1,0.936001266,0.090726331
PSMD13,0.939409042,0.033277368
FAF1,1.034840959,0.62794134
PPIE,1.009844923,0.965316995
COPS3,0.995100857,0.099621375
RPL26L1,1.129314264,0.004835242
WDR3,0.900300803,0.014548601
NSFL1C,1.082811551,0.003895797
C19orf53,0.992676869,0.458137495
PLA2G4C,0.866753115,0.251553372
COG5,0.953929687,0.333040715
PPP6R1,0.944724331,0.177433167
TRIM33,1.018627466,0.757143405
USP24,0.91856604,0.006249076
TBC1D2B,0.980036389,0.384626538
FOXJ3,1.040806652,0.475813535
HPS5,0.98234684,0.309673072
CORO2B,1.015974668,0.897390813
SHOC2,0.928687617,0.595290749
SRRM2,0.984496799,0.340403615
PA2G4,1.026713328,0.372395894
BAIAP2,1.104280816,0.209582741
SMC3,1.027535519,0.585156019
HDAC5,1.036723225,0.47790088
SH2B3,1.064334543,0.051975276
MTMR6,1.065588858,0.40101363
NIP7,0.926534449,0.549607761
GNE,0.970803815,0.045763753
C14orf166,0.978946703,0.107507375
TRAF3IP3,1.034811224,0.396316188
RUVBL2,0.983200799,0.150665476
PIN4,0.928788455,0.325162473
CLEC11A,1.032935723,0.41733476
POMP,0.98537592,0.406556051
CHKB,1.091835269,0.422213511
PLAA,1.038066386,0.151460476
RUVBL1,1.021955975,0.807460994
NUDC,0.940084893,0.246427871
VDAC3,1.033532623,0.731605375
CFL2,1.102200308,0.129809497
FARSA,1.120403604,0.011384038
ITM2B,1.13279007,0.026950939
SLC5A6,0.933033711,0.163672376
ASF1A,0.877668505,0.017795738
DRG1,0.98425883,0.165464306
TRAPPC4,0.959515154,0.062336717
NCKAP1,0.903189749,0.146957886
CNPY2,1.17565234,0.053059252
UST,0.934535659,0.499787399
AKAP2,1.367308309,0.116388843
CARD8,0.956508831,0.103729249
POFUT2,0.994355563,0.968829481
DLGAP4,1.0011818,0.834039497
STK38L,1.071968862,0.030576135
FNDC3A,1.040215541,0.566965949
NISCH,0.995368368,0.820295458
PIKFYVE,0.964677706,0.139406751
ZBTB1,1.031071111,0.505387819
DIS3,0.958609859,0.068972408
LRCH1,1.039253571,0.520239329
GSTK1,1.030014784,0.233823731
LAMTOR2,1.03422178,0.625885405
MRPS28,1.023984747,0.664662972
COA3,0.987515154,0.719303476
DDX52,1.035521114,0.177264139
CRYL1,0.992708834,0.553353763
TMA7;hCG_2014768,1.10571303,0.045283298
POLDIP2,0.958282587,0.124233656
AP3M1,1.009274071,0.975610266
MAP3K2,0.987100951,0.44642848
LEMD3,0.944783116,0.375967086
CARHSP1,1.03969601,0.38381167
COG6,1.065472022,0.57015077
WBP11,0.985856127,0.307568769
NOP58,1.064025015,0.161202919
GIT1,0.983031746,0.716512253
ZNF281,0.989431766,0.679736059
SUGT1,0.962229609,0.009737082
YARS2,1.0184616,0.645787766
COQ6,0.832706184,0.295273759
ACOT9,1.12574147,0.075490268
NOSIP,1.072896008,0.051367384
DERA,0.890097951,0.234445775
MEMO1,1.167477149,0.067660524
TMX2,0.906820822,0.039048446
LSM2,1.189328936,0.241289097
SH3GLB1,1.199959324,0.01136882
CAB39,0.908378096,0.011654756
LUC7L2,1.030980796,0.082298045
UBE2J1,0.982597633,0.423051586
DHRS7,0.960067196,0.379296246
MRPS2,0.887094757,0.043923825
RRP7A;RRP7BP,0.935796358,0.04355213
SBDS,1.005945909,0.887253608
TMED5,0.885920057,0.036074728
EXOSC1,1.034267252,0.154512096
TMED7;TMED7-TICAM2,1.027545281,0.822277898
SF3B6,1.04735398,0.344756182
MRPL11,1.051212153,0.029947789
RRP15,0.994527027,0.686799094
NOP16,0.986067271,0.178680173
TPRKB,1.059678198,0.434685922
PPIL1,1.042572067,0.066909855
UFC1,1.090061471,0.303211326
FAM96B,1.058178002,0.089615095
MRPS18C,1.135322929,0.401350459
FIS1,0.997168354,0.5085559
AK6;TAF9,0.947922598,0.197810316
MRPS23,1.077822867,0.139381008
GOLT1B,1.048927977,0.338458415
CHMP3,1.035706276,0.460778227
STRAP,0.988207247,0.405877086
RTCB,1.089655619,0.016834675
FBXO7,1.051671803,0.138188831
SH3BP1,1.036375849,0.152257453
RAP2C,1.056702257,0.271794161
RHBDD3,0.899947196,0.039737993
RABGAP1,0.924903602,0.008983138
TSC22D4,0.842004944,0.033889544
DOPEY2,1.013267957,0.845757053
ZNF330,0.982674115,0.642981836
NOC2L,0.958727795,0.113948959
RPL36,1.170865905,0.041654816
CHTOP,1.235533785,0.214998332
SAMHD1,1.179019123,0.001083801
C2CD2,0.981899434,0.401194919
HBS1L,0.967788028,0.199856106
MTF2,0.973521357,0.807928644
ATP6V0A2,0.930027637,0.190066065
TLN1,1.117891406,0.020208152
RAD54L2,1.219288318,0.22258462
VPRBP,1.01421501,0.886419069
KDM3A,0.939820954,0.140219723
RBM19,1.008722846,0.989280871
WDR7,0.967259225,0.653839526
USP15,1.139207068,0.042523718
TLN2,0.988277825,0.929361906
IRS2,0.921881021,0.21111664
TRAF6,0.955465935,0.102872634
ATG4B,0.969470703,0.243853209
TBL2,1.03777781,0.306484553
WIPI2,0.993640791,0.658836519
TELO2,0.882542105,0.001193204
LAS1L,0.945342464,0.009108713
AFG3L2,0.992330194,0.474234728
ARIH1,1.007610071,0.924091293
LSM5,1.038248387,0.442015611
LSM4,1.108060526,0.054145267
RNF114,1.119445162,0.106659878
SAMM50,1.002241843,0.890643709
HSPB11,0.831156224,0.040378084
YIPF1,0.927664998,0.643304673
PPME1,1.039201168,0.410640437
RIPK3,1.042638868,0.472031381
TIMM22,0.89939467,0.02092262
YTHDF2,1.001425169,0.911526331
CTDP1,0.991449456,0.655862148
PAXBP1,0.953854301,0.505302781
SUPT16H,0.966051161,0.121026289
UTP18,0.98621677,0.12573816
TIMM10B,1.082741779,0.244336575
TIMM9,1.011419037,0.923808998
TIMM8B,0.928274008,0.330625082
UCHL5,0.982272124,0.162411613
CD2AP,1.187751304,0.004307708
ATP6V1D,1.144961278,0.216430765
TNPO3,0.932203927,0.022397817
TIMM13,0.960467161,0.063406218
SRPRB,0.9357073,0.067538503
MAFB,1.237709252,0.141663784
GTF3C5,0.959121916,0.262293787
TRAPPC1,0.973514507,0.497720867
TRPV2,1.005108055,0.899867063
CDC42BPB,1.05050244,0.451064246
RBM8A,0.922295866,0.471595426
USP16,1.080331038,0.187680752
ZNF706,1.144242844,0.096986945
SNX8,0.9786801,0.395510795
SNX5,1.001156444,0.836715924
NUBP2,0.965808046,0.091312168
ST14,1.073041281,0.124769578
HEBP2,1.09943985,0.188133099
MRFAP1,1.008440525,0.977168893
PUS1,0.971385831,0.293184519
LRRFIP2,1.122250217,0.085228021
FHOD1,0.911260543,0.01045572
PSAT1,0.982128292,0.403095777
SLC25A15,0.933432827,0.601783035
F11R,1.020701861,0.758514199
MRPS18B,0.95427226,0.005633375
COPG1,1.036928171,0.13310288
AUP1,0.994380111,0.832845438
GMEB1,1.141058187,0.003107568
CLIC4,0.994382177,0.611303628
NFS1,0.917567219,0.215880593
CFAP20,0.952074367,0.161731726
SAR1B;DKFZp434B2017,0.973638557,0.131588092
MTCH2,0.988538263,0.492442458
ARFGEF1,0.954683511,0.047317685
MAD1L1,1.024188015,0.727929688
COMMD10,0.880354124,0.279375545
DYNC1LI1,1.012728997,0.915936494
CHCHD2;CHCHD2P9,0.96681031,0.1889736
EPN1,1.007224473,0.994131619
TEX264,0.96620672,0.381060639
SLC30A1,1.048066905,0.441165626
SLC4A7,0.957541133,0.022802568
NDUFB9,1.047486544,0.439816125
SQRDL,1.196229805,0.030453299
SESN1,0.850849024,0.061653845
SCIN,1.081418926,0.244295784
PCLO,2.080301304,0.000829577
DDX49,0.929956805,0.270524736
CAPN7,0.975787199,0.920786928
WASF2,1.077955658,0.059555991
MAU2,0.961525387,0.26311385
ENPP4,1.177519977,0.064252409
